2021-07-15 21:13:52 INFO  DoctorDaoImpl:25 - open session
2021-07-15 21:13:52 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2021-07-15 21:13:52 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-07-15 21:13:52 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-07-15 21:13:52 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-07-15 21:13:52 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.5.3.Final
                      - SQL table alias mapping - appointmen1_
                      - alias suffix - 2_
                      - suffixed key columns - {app_id1_0_2_}
                      - JOIN (JoinDefinedByMetadata(patient)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=com.la101.entities.Patient)
                            - SQL table alias mapping - patient2_
                            - alias suffix - 3_
                            - suffixed key columns - {pat_id1_3_3_}
                      - JOIN (JoinDefinedByMetadata(bill)) : <gen:2> -> <gen:6>
                         - EntityQuerySpaceImpl(uid=<gen:6>, entity=com.la101.entities.Bill)
                            - SQL table alias mapping - bill3_
                            - alias suffix - 4_
                            - suffixed key columns - {bill_num1_1_4_}
                            - JOIN (JoinDefinedByMetadata(payments)) : <gen:6> -> <gen:7>
                               - CollectionQuerySpaceImpl(uid=<gen:7>, collection=com.la101.entities.Bill.payments)
                                  - SQL table alias mapping - payments4_
                                  - alias suffix - 5_
                                  - suffixed key columns - {bill_num5_4_5_}
                                  - entity-element alias suffix - 6_
                                  - 6_entity-element suffixed key columns - pay_rece1_4_6_
                                  - JOIN (JoinDefinedByMetadata(elements)) : <gen:7> -> <gen:8>
                                     - EntityQuerySpaceImpl(uid=<gen:8>, entity=com.la101.entities.Payment)
                                        - SQL table alias mapping - payments4_
                                        - alias suffix - 6_
                                        - suffixed key columns - {pay_rece1_4_6_}
                                        - JOIN (JoinDefinedByMetadata(patient)) : <gen:8> -> <gen:9>
                                           - EntityQuerySpaceImpl(uid=<gen:9>, entity=com.la101.entities.Patient)
                                              - SQL table alias mapping - patient5_
                                              - alias suffix - 7_
                                              - suffixed key columns - {pat_id1_3_7_}

2021-07-15 21:13:54 DEBUG EntityLoader:129 - Static select for entity com.la101.entities.Doctor [NONE]: select doctor0_.Doc_Number as doc_numb1_2_0_, doctor0_.Doc_Firstname as doc_firs2_2_0_, doctor0_.Doc_Lastname as doc_last3_2_0_, appointmen1_.Doc_Number as doc_numb6_0_1_, appointmen1_.App_Id as app_id1_0_1_, appointmen1_.App_Id as app_id1_0_2_, appointmen1_.App_Date as app_date2_0_2_, appointmen1_.Doc_Number as doc_numb6_0_2_, appointmen1_.App_Duration as app_dura3_0_2_, appointmen1_.Pat_id as pat_id7_0_2_, appointmen1_.App_Reason as app_reas4_0_2_, appointmen1_.App_Time as app_time5_0_2_, patient2_.Pat_id as pat_id1_3_3_, patient2_.Pat_Address as pat_addr2_3_3_, patient2_.Pat_City as pat_city3_3_3_, patient2_.Pat_Fistname as pat_fist4_3_3_, patient2_.Pat_Lastname as pat_last5_3_3_, patient2_.Pat_State as pat_stat6_3_3_, bill3_.Bill_Number as bill_num1_1_4_, bill3_.App_Id as app_id5_1_4_, bill3_.Bill_Date as bill_dat2_1_4_, bill3_.Bill_Status as bill_sta3_1_4_, bill3_.Bill_Total as bill_tot4_1_4_, payments4_.Bill_Number as bill_num5_4_5_, payments4_.Pay_Receiptnum as pay_rece1_4_5_, payments4_.Pay_Receiptnum as pay_rece1_4_6_, payments4_.Bill_Number as bill_num5_4_6_, payments4_.Pat_id as pat_id6_4_6_, payments4_.Pay_Amount as pay_amou2_4_6_, payments4_.Pay_Date as pay_date3_4_6_, payments4_.Pay_Method as pay_meth4_4_6_, patient5_.Pat_id as pat_id1_3_7_, patient5_.Pat_Address as pat_addr2_3_7_, patient5_.Pat_City as pat_city3_3_7_, patient5_.Pat_Fistname as pat_fist4_3_7_, patient5_.Pat_Lastname as pat_last5_3_7_, patient5_.Pat_State as pat_stat6_3_7_ from Doctor doctor0_ left outer join Appointment appointmen1_ on doctor0_.Doc_Number=appointmen1_.Doc_Number left outer join Patient patient2_ on appointmen1_.Pat_id=patient2_.Pat_id left outer join Bill bill3_ on appointmen1_.App_Id=bill3_.App_Id left outer join Payment payments4_ on bill3_.Bill_Number=payments4_.Bill_Number left outer join Patient patient5_ on payments4_.Pat_id=patient5_.Pat_id where doctor0_.Doc_Number=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4000 - Static SQL for entity: com.la101.entities.Patient
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4005 -  Version select: select Pat_id from Patient where Pat_id =?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4008 -  Snapshot select: select patient_.Pat_id, patient_.Pat_Address as pat_addr2_3_, patient_.Pat_City as pat_city3_3_, patient_.Pat_Fistname as pat_fist4_3_, patient_.Pat_Lastname as pat_last5_3_, patient_.Pat_State as pat_stat6_3_ from Patient patient_ where patient_.Pat_id=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Patient (Pat_Address, Pat_City, Pat_Fistname, Pat_Lastname, Pat_State, Pat_id) values (?, ?, ?, ?, ?, ?)
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Update 0: update Patient set Pat_Address=?, Pat_City=?, Pat_Fistname=?, Pat_Lastname=?, Pat_State=? where Pat_id=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Patient where Pat_id=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4016 -  Identity insert: insert into Patient (Pat_Address, Pat_City, Pat_Fistname, Pat_Lastname, Pat_State) values (?, ?, ?, ?, ?)
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@483b0690]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6870c3c2]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@fb0a08c]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.date
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.doctor
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6a5e167a]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.doctor.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.doctor.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.doctor.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.doctor.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.duration
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.patient
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.patient
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.reason
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.time
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@66a5755]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.appointment
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.bill.appointment
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.billDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.billStatus
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6d6d480c]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@e95595b]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.bill.payments.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@796f632b]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.bill.payments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.bill.payments.patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.state
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.payAmount
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.payDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.payMethod
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.total
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : state
2021-07-15 21:13:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2021-07-15 21:13:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-07-15 21:13:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.la101.entities.Patient)
    - Returns
       - EntityReturnImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:0>, path=com.la101.entities.Patient)
          - CollectionAttributeFetchImpl(collection=com.la101.entities.Patient.appointments, querySpaceUid=<gen:1>, path=com.la101.entities.Patient.appointments)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Appointment, querySpaceUid=<gen:2>, path=com.la101.entities.Patient.appointments.<elements>)
                - EntityAttributeFetchImpl(entity=com.la101.entities.Doctor, querySpaceUid=<gen:3>, path=com.la101.entities.Patient.appointments.<elements>.doctor)
                - EntityAttributeFetchImpl(entity=com.la101.entities.Bill, querySpaceUid=<gen:4>, path=com.la101.entities.Patient.appointments.<elements>.bill)
                   - CollectionAttributeFetchImpl(collection=com.la101.entities.Bill.payments, querySpaceUid=<gen:5>, path=com.la101.entities.Patient.appointments.<elements>.bill.payments)
                      - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Payment, querySpaceUid=<gen:6>, path=com.la101.entities.Patient.appointments.<elements>.bill.payments.<elements>)
                         - EntityAttributeFetchImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:7>, path=com.la101.entities.Patient.appointments.<elements>.bill.payments.<elements>.patient)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.la101.entities.Patient)
          - SQL table alias mapping - patient0_
          - alias suffix - 0_
          - suffixed key columns - {pat_id1_3_0_}
          - JOIN (JoinDefinedByMetadata(appointments)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=com.la101.entities.Patient.appointments)
                - SQL table alias mapping - appointmen1_
                - alias suffix - 1_
                - suffixed key columns - {pat_id7_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - app_id1_0_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.la101.entities.Appointment)
                      - SQL table alias mapping - appointmen1_
                      - alias suffix - 2_
                      - suffixed key columns - {app_id1_0_2_}
                      - JOIN (JoinDefinedByMetadata(doctor)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=com.la101.entities.Doctor)
                            - SQL table alias mapping - doctor2_
                            - alias suffix - 3_
                            - suffixed key columns - {doc_numb1_2_3_}
                      - JOIN (JoinDefinedByMetadata(bill)) : <gen:2> -> <gen:4>
                         - EntityQuerySpaceImpl(uid=<gen:4>, entity=com.la101.entities.Bill)
                            - SQL table alias mapping - bill3_
                            - alias suffix - 4_
                            - suffixed key columns - {bill_num1_1_4_}
                            - JOIN (JoinDefinedByMetadata(payments)) : <gen:4> -> <gen:5>
                               - CollectionQuerySpaceImpl(uid=<gen:5>, collection=com.la101.entities.Bill.payments)
                                  - SQL table alias mapping - payments4_
                                  - alias suffix - 5_
                                  - suffixed key columns - {bill_num5_4_5_}
                                  - entity-element alias suffix - 6_
                                  - 6_entity-element suffixed key columns - pay_rece1_4_6_
                                  - JOIN (JoinDefinedByMetadata(elements)) : <gen:5> -> <gen:6>
                                     - EntityQuerySpaceImpl(uid=<gen:6>, entity=com.la101.entities.Payment)
                                        - SQL table alias mapping - payments4_
                                        - alias suffix - 6_
                                        - suffixed key columns - {pay_rece1_4_6_}
                                        - JOIN (JoinDefinedByMetadata(patient)) : <gen:6> -> <gen:7>
                                           - EntityQuerySpaceImpl(uid=<gen:7>, entity=com.la101.entities.Patient)
                                              - SQL table alias mapping - patient5_
                                              - alias suffix - 7_
                                              - suffixed key columns - {pat_id1_3_7_}

2021-07-15 21:13:54 DEBUG EntityLoader:129 - Static select for entity com.la101.entities.Patient [NONE]: select patient0_.Pat_id as pat_id1_3_0_, patient0_.Pat_Address as pat_addr2_3_0_, patient0_.Pat_City as pat_city3_3_0_, patient0_.Pat_Fistname as pat_fist4_3_0_, patient0_.Pat_Lastname as pat_last5_3_0_, patient0_.Pat_State as pat_stat6_3_0_, appointmen1_.Pat_id as pat_id7_0_1_, appointmen1_.App_Id as app_id1_0_1_, appointmen1_.App_Id as app_id1_0_2_, appointmen1_.App_Date as app_date2_0_2_, appointmen1_.Doc_Number as doc_numb6_0_2_, appointmen1_.App_Duration as app_dura3_0_2_, appointmen1_.Pat_id as pat_id7_0_2_, appointmen1_.App_Reason as app_reas4_0_2_, appointmen1_.App_Time as app_time5_0_2_, doctor2_.Doc_Number as doc_numb1_2_3_, doctor2_.Doc_Firstname as doc_firs2_2_3_, doctor2_.Doc_Lastname as doc_last3_2_3_, bill3_.Bill_Number as bill_num1_1_4_, bill3_.App_Id as app_id5_1_4_, bill3_.Bill_Date as bill_dat2_1_4_, bill3_.Bill_Status as bill_sta3_1_4_, bill3_.Bill_Total as bill_tot4_1_4_, payments4_.Bill_Number as bill_num5_4_5_, payments4_.Pay_Receiptnum as pay_rece1_4_5_, payments4_.Pay_Receiptnum as pay_rece1_4_6_, payments4_.Bill_Number as bill_num5_4_6_, payments4_.Pat_id as pat_id6_4_6_, payments4_.Pay_Amount as pay_amou2_4_6_, payments4_.Pay_Date as pay_date3_4_6_, payments4_.Pay_Method as pay_meth4_4_6_, patient5_.Pat_id as pat_id1_3_7_, patient5_.Pat_Address as pat_addr2_3_7_, patient5_.Pat_City as pat_city3_3_7_, patient5_.Pat_Fistname as pat_fist4_3_7_, patient5_.Pat_Lastname as pat_last5_3_7_, patient5_.Pat_State as pat_stat6_3_7_ from Patient patient0_ left outer join Appointment appointmen1_ on patient0_.Pat_id=appointmen1_.Pat_id left outer join Doctor doctor2_ on appointmen1_.Doc_Number=doctor2_.Doc_Number left outer join Bill bill3_ on appointmen1_.App_Id=bill3_.App_Id left outer join Payment payments4_ on bill3_.Bill_Number=payments4_.Bill_Number left outer join Patient patient5_ on payments4_.Pat_id=patient5_.Pat_id where patient0_.Pat_id=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4000 - Static SQL for entity: com.la101.entities.Payment
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4005 -  Version select: select Pay_Receiptnum from Payment where Pay_Receiptnum =?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4008 -  Snapshot select: select payment_.Pay_Receiptnum, payment_.Bill_Number as bill_num5_4_, payment_.Pat_id as pat_id6_4_, payment_.Pay_Amount as pay_amou2_4_, payment_.Pay_Date as pay_date3_4_, payment_.Pay_Method as pay_meth4_4_ from Payment payment_ where payment_.Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Payment (Bill_Number, Pat_id, Pay_Amount, Pay_Date, Pay_Method, Pay_Receiptnum) values (?, ?, ?, ?, ?, ?)
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Update 0: update Payment set Bill_Number=?, Pat_id=?, Pay_Amount=?, Pay_Date=?, Pay_Method=? where Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Payment where Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4016 -  Identity insert: insert into Payment (Bill_Number, Pat_id, Pay_Amount, Pay_Date, Pay_Method) values (?, ?, ?, ?, ?)
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@cedee22]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5b47731f]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@40c2ce52]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.date
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.doctor
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@60a7e509]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.doctor.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bill.appointment.doctor.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.doctor.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.doctor.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.duration
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.patient
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@787508ca]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.patient.address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bill.appointment.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.patient.city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.patient.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.patient.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.patient.payments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6274670b]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@53ce2392]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.patient.state
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.reason
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.time
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bill.appointment.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.billDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.billStatus
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bill.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.total
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@32d5279]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.state
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payAmount
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payMethod
2021-07-15 21:13:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2021-07-15 21:13:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-07-15 21:13:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.la101.entities.Payment)
    - Returns
       - EntityReturnImpl(entity=com.la101.entities.Payment, querySpaceUid=<gen:0>, path=com.la101.entities.Payment)
          - EntityAttributeFetchImpl(entity=com.la101.entities.Bill, querySpaceUid=<gen:1>, path=com.la101.entities.Payment.bill)
             - EntityAttributeFetchImpl(entity=com.la101.entities.Appointment, querySpaceUid=<gen:2>, path=com.la101.entities.Payment.bill.appointment)
                - EntityAttributeFetchImpl(entity=com.la101.entities.Doctor, querySpaceUid=<gen:3>, path=com.la101.entities.Payment.bill.appointment.doctor)
                - EntityAttributeFetchImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:4>, path=com.la101.entities.Payment.bill.appointment.patient)
                   - CollectionAttributeFetchImpl(collection=com.la101.entities.Patient.payments, querySpaceUid=<gen:5>, path=com.la101.entities.Payment.bill.appointment.patient.payments)
                      - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Payment, querySpaceUid=<gen:6>, path=com.la101.entities.Payment.bill.appointment.patient.payments.<elements>)
          - EntityAttributeFetchImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:7>, path=com.la101.entities.Payment.patient)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.la101.entities.Payment)
          - SQL table alias mapping - payment0_
          - alias suffix - 0_
          - suffixed key columns - {pay_rece1_4_0_}
          - JOIN (JoinDefinedByMetadata(bill)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.la101.entities.Bill)
                - SQL table alias mapping - bill1_
                - alias suffix - 1_
                - suffixed key columns - {bill_num1_1_1_}
                - JOIN (JoinDefinedByMetadata(appointment)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.la101.entities.Appointment)
                      - SQL table alias mapping - appointmen2_
                      - alias suffix - 2_
                      - suffixed key columns - {app_id1_0_2_}
                      - JOIN (JoinDefinedByMetadata(doctor)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=com.la101.entities.Doctor)
                            - SQL table alias mapping - doctor3_
                            - alias suffix - 3_
                            - suffixed key columns - {doc_numb1_2_3_}
                      - JOIN (JoinDefinedByMetadata(patient)) : <gen:2> -> <gen:4>
                         - EntityQuerySpaceImpl(uid=<gen:4>, entity=com.la101.entities.Patient)
                            - SQL table alias mapping - patient4_
                            - alias suffix - 4_
                            - suffixed key columns - {pat_id1_3_4_}
          - JOIN (JoinDefinedByMetadata(patient)) : <gen:0> -> <gen:7>
             - EntityQuerySpaceImpl(uid=<gen:7>, entity=com.la101.entities.Patient)
                - SQL table alias mapping - patient5_
